id,store,storeZip,storeName,storeAddress,name,brand,size,category,price,lastChecked,notes
walmart-79015-0218,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Hand Sanitizer,Equate,34 fl oz,Personal Care,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0219,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Razors,Equate,12 ct,Personal Care,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0220,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Shaving Cream,Equate,11 oz,Personal Care,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0221,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cotton Swabs,Equate,500 ct,Personal Care,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0222,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Bandages,Equate,100 ct,Pharmacy,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0223,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pain Reliever,Equate,500 ct ibuprofen,Pharmacy,9.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0224,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Allergy Relief,Equate,365 ct cetirizine,Pharmacy,16.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0225,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Antacid,Equate,150 ct,Pharmacy,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0226,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Vitamins,Equate,multivitamin 200 ct,Pharmacy,9.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0227,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Baby Wipes,Parent's Choice,800 ct,Baby,18.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0228,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Diapers Size 4,Parent's Choice,120 ct,Baby,28.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0229,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pull Ups,Parent's Choice,74 ct,Baby,23.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0230,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Baby Shampoo,Parent's Choice,28 fl oz,Baby,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0231,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Dog Food,Ol Roy,50 lb,Pet,28.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0232,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cat Food,Special Kitty,16 lb,Pet,13.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0233,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cat Litter,Special Kitty,40 lb,Pet,13.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0234,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Dog Treats,Ol Roy,50 oz,Pet,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0235,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Bird Seed,Pennington,20 lb,Pet,14.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0236,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Crayons,Crayola,24 ct,School,0.5,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0237,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",#2 Pencils,Pen+Gear,24 ct,School,5.97,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0238,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Wide Ruled Notebook,Pen+Gear,70 sheets,School,0.68,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0239,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",College Ruled Notebook,Pen+Gear,70 sheets,School,0.68,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0240,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Composition Book,Pen+Gear,100 sheets,School,0.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0241,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Glue Sticks,Elmer's,6 ct,School,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0242,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Washable Markers,Crayola,10 ct,School,2.97,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0243,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Colored Pencils,Crayola,12 ct,School,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0244,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Scissors,Fiskars,kids 5 inch,School,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0245,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pocket Folders,Pen+Gear,2 pocket,School,0.25,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0246,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Binder,Pen+Gear,1 inch,School,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0247,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Loose Leaf Paper,Pen+Gear,150 sheets,School,1.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0248,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Dry Erase Markers,Expo,4 ct,School,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0249,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Index Cards,Pen+Gear,100 ct,School,0.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0250,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Backpack,Wonder Nation,basic,School,14.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0251,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Lunch Box,Mainstays,soft,School,9.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0252,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Printer Paper,Pen+Gear,500 sheets,School,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0253,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Black Pens,BIC,10 ct,School,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0254,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Highlighters,Pen+Gear,6 ct,School,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0255,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pencil Box,Pen+Gear,plastic,School,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0256,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Milk,Fairlife,52 fl oz 2%,Dairy,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0257,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Eggs,Eggland's Best,12 ct large,Dairy,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0258,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Butter,Land O Lakes,1 lb sticks,Dairy,5.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0259,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cheddar Cheese Block,Great Value,16 oz,Dairy,4.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0260,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Mozzarella Cheese Block,Great Value,16 oz,Dairy,4.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0261,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Ground Turkey,Butterball,1 lb,Meat,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0262,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Turkey Bacon,Great Value,12 oz,Meat,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0263,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Bratwurst,Johnsonville,19 oz,Meat,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0264,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chicken Wings,Freshness Guaranteed,per lb,Meat,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0265,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Beef Sirloin Steak,Marketside,per lb,Meat,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0266,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Clementines,Halos,3 lb bag,Produce,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0267,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Watermelon,Fresh Produce,each,Produce,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0268,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pineapple,Fresh Produce,each,Produce,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0269,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cantaloupe,Fresh Produce,each,Produce,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0270,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Green Grapes,Fresh Produce,per lb,Produce,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0271,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Sourdough Bread,Marketside,24 oz,Bakery,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0272,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Croissants,Marketside,6 ct,Bakery,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0273,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Hawaiian Rolls,King's Hawaiian,12 ct,Bakery,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0274,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Naan Bread,Stonefire,2 ct,Bakery,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0275,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Ramen Noodles,Maruchan,12 pk,Pantry,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0276,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Canned Chili,Great Value,15 oz,Canned Goods,1.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0277,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Refried Beans,Great Value,16 oz,Canned Goods,0.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0278,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Enchilada Sauce,Great Value,10 oz,Pantry,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0279,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Soy Sauce,Great Value,15 fl oz,Pantry,1.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0280,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Hot Sauce,Great Value,12 fl oz,Pantry,1.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0281,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cooking Spray,Great Value,8 oz,Pantry,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0282,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Baking Powder,Great Value,8.1 oz,Pantry,1.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0283,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Vanilla Extract,Great Value,2 fl oz,Pantry,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0284,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chocolate Chips,Great Value,12 oz,Pantry,2.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0285,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cereal Variety Pack,Kellogg's,8 ct,Breakfast,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0286,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Protein Bars,Great Value,10 ct,Breakfast,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0287,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Breakfast Sandwiches,Great Value,8 ct frozen,Frozen,9.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0288,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Chicken Patties,Tyson,26 oz,Frozen,7.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0289,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Meatballs,Great Value,48 oz,Frozen,10.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0290,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Taquitos,Jose Ole,20 ct,Frozen,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0291,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Frozen Texas Toast,Great Value,8 ct,Frozen,2.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0292,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Doritos,Frito-Lay,9.25 oz,Snacks,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0293,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Lay's Potato Chips,Frito-Lay,8 oz,Snacks,4.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0294,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Goldfish Crackers,Pepperidge Farm,27.3 oz,Snacks,8.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0295,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Cheez-It,Kellogg's,21 oz,Snacks,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0296,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Nature Valley Bars,General Mills,12 ct,Snacks,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0297,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Dr Pepper Zero,Dr Pepper,12 pk cans,Beverages,7.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0298,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Diet Coke,Coca-Cola,12 pk cans,Beverages,7.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0299,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Bottled Water,Ozarka,24 ct,Beverages,5.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0300,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Milk Chocolate Drink Mix,Nesquik,18.7 oz,Beverages,5.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0301,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Paper Towels,Bounty,6 triple rolls,Paper Goods,17.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0302,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Toilet Paper,Charmin,12 mega rolls,Paper Goods,15.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0303,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Laundry Detergent,Tide,92 fl oz,Cleaning,15.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0304,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Dish Soap,Dawn,28 fl oz,Cleaning,4.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0305,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Disinfecting Wipes,Clorox,75 ct,Cleaning,5.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0306,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Trash Bags,Glad,45 ct tall kitchen,Household,11.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0307,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Shampoo,Head & Shoulders,28.2 fl oz,Personal Care,9.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0308,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Toothpaste,Crest,3 ct,Personal Care,7.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0309,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Deodorant,Dove,2.6 oz,Personal Care,6.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0310,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Allergy Relief,Claritin,30 ct,Pharmacy,19.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0311,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Pain Reliever,Tylenol,100 ct,Pharmacy,9.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0312,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Yogurt Cup,Yoplait,6 oz strawberry,Dairy,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0313,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Yogurt Cup,Yoplait,6 oz blueberry,Dairy,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0314,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Yogurt Cup,Yoplait,6 oz vanilla,Dairy,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0315,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Yogurt Cup,Yoplait,6 oz peach,Dairy,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0316,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Yogurt Cup,Yoplait,6 oz mixed berry,Dairy,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0317,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Yogurt Cup,Yoplait,6 oz cherry,Dairy,0.78,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0318,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Instant Oatmeal,Quaker,10 ct maple brown sugar,Breakfast,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0319,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Instant Oatmeal,Quaker,10 ct apple cinnamon,Breakfast,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0320,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Instant Oatmeal,Quaker,10 ct original,Breakfast,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0321,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Instant Oatmeal,Quaker,10 ct berries & cream,Breakfast,3.98,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0322,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Granola Bars,Nature Valley,6 ct oats & honey,Snacks,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0323,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Granola Bars,Nature Valley,6 ct peanut butter,Snacks,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0324,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Granola Bars,Nature Valley,6 ct dark chocolate,Snacks,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0325,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Granola Bars,Nature Valley,6 ct sweet & salty,Snacks,3.48,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
walmart-79015-0326,Walmart,79015,Walmart Supercenter #793,"1701 N 23rd St, Canyon, TX 79015",Chips,Pringles,5.5 oz original,Snacks,2.24,2026-06-12,Expanded starter estimate for 79015; verify in Walmart app or receipt before relying on it. Not live pricing.
